movie_index,imdb_id
4304,130414
4305,131566
4306,133643
4307,133985
4308,135659
4309,135790
4310,143127
4311,144550
4312,145547
4313,145600
4314,146402
4315,156587
4316,158131
4317,158692
4318,159784
4319,161292
4320,164538
4321,165662
4322,167752
4323,168123
4324,169590
4325,172543
4326,175526
4327,175790
4328,178145
4329,183678
4330,183869
4331,192455
4332,193741
4333,195855
4334,195909
4335,197569
4336,202381
4337,202711
4338,206036
4339,207275
4340,208185
4341,211387
4342,212132
4343,212712
4344,212830
4345,221069
4346,222293
4347,230025
4348,233298
4349,238936
4350,239641
4351,239655
4352,239894
4353,240912
4354,242527
4355,242888
4356,243554
4357,243931
4358,244353
4359,244870
4360,250440
4361,250491
4362,250934
4363,257850
4364,258100
4365,264508
4366,265651
4367,266425
4368,269389
4369,273108
4370,273517
4371,275230
4372,275947
4373,276515
4374,276830
4375,276935
4376,280105
4377,280969
4378,283015
4379,283283
4380,283877
4381,284837
4382,285005
4383,285492
4384,286152
4385,287535
4386,289229
4387,289889
4388,294594
4389,295682
4390,298482
4391,299213
4392,301167
4393,301235
4394,302585
4395,304678
4396,305999
4397,308152
4398,308772
4399,311361
4400,312700
4401,314979
4402,316768
4403,318081
4404,318403
4405,319758
4406,320193
4407,322545
4408,323332
4409,323531
4410,323551
4411,324013
4412,324264
4413,325123
4414,327409
4415,328832
4416,330099
4417,330500
4418,330501
4419,331811
4420,334541
4421,334725
4422,334965
4423,337824
4424,337930
4425,338139
4426,338450
4427,339135
4428,339291
4429,340477
4430,342150
4431,342689
4432,346293
4433,347304
4434,349889
4435,353489
4436,355987
4437,356614
4438,357474
4439,359203
4440,361462
4441,362387
4442,363143
4443,363579
4444,364385
4445,364569
4446,365265
4447,365514
4448,366621
4449,366627
4450,366777
4451,366996
4452,367093
4453,367913
4454,368667
4455,370904
4456,371246
4457,371589
4458,372279
4459,373283
4460,373926
4461,374102
4462,374277
4463,375073
4464,375104
4465,375912
4466,376890
4467,377062
4468,377091
4469,377109
4470,377744
4471,377992
4472,378284
4473,379225
4474,379296
4475,379593
4476,383475
4477,384533
4478,384819
4479,385017
4480,385705
4481,386792
4482,387412
4483,388285
4484,388367
4485,388395
4486,388789
4487,388888
4488,388973
4489,389326
4490,390632
4491,391891
4492,396271
4493,405296
4494,405821
4495,416825
4496,418038
4497,427228
4498,500140
4499,383534
4500,316824
4501,405159
4502,100873
4503,395169
4504,157044
4505,229440
4506,367594
4507,362270
4508,338751
4509,293508
4510,363473
4511,361127
4512,385267
4513,290002
4514,364961
4515,369672
4516,379889
4517,396592
4518,390123
4519,375210
4520,373416
4521,365885
4522,95274
4523,90310
4524,98112
4525,92035
4526,98090
4527,319728
4528,90037
4529,98042
4530,104804
4531,326208
4532,373024
4533,286306
4534,352520
4535,286493
4536,357277
4537,376105
4538,393162
4539,339806
4540,101412
4541,416991
4542,343095
4543,109402
4544,398712
4545,368578
4546,369226
4547,382077
4548,417415
4549,357507
4550,372532
4551,362590
4552,164993
4553,390336
4554,106761
4555,95560
4556,298131
4557,379270
4558,252963
4559,294252
4560,402406
4561,386588
4562,407121
4563,418753
4564,361411
4565,360486
4566,362165
4567,317132
4568,401248
4569,284674
4570,99450
4571,326835
4572,331933
4573,400435
4574,89695
4575,331218
4576,378906
4577,288330
4578,104139
4579,354356
4580,203975
4581,422093
4582,257516
4583,395699
4584,377471
4585,424129
4586,352994
4587,340163
4588,358082
4589,101590
4590,89902
4591,337879
4592,107745
4593,407936
4594,377713
4595,358294
4596,396652
4597,378947
4598,385307
4599,372237
4600,367631
4601,430289
4602,374639
4603,107623
4604,102095
4605,109936
4606,119472
4607,101588
4608,368711
4609,113703
4610,378428
4611,96409
4612,382734
4613,424565
4614,357110
4615,401792
4616,388500
4617,386423
4618,318649
4619,332047
4620,377059
4621,365938
4622,88855
4623,274155
4624,337881
4625,106438
4626,235712
4627,362389
4628,331370
4629,319970
4630,374584
4631,100024
4632,102288
4633,338706
4634,388838
4635,371724
4636,345591
4637,384806
4638,277909
4639,401504
4640,372334
4641,362004
4642,391304
4643,354595
4644,413845
4645,329774
4646,320661
4647,397065
4648,375679
4649,347369
4650,370986
4651,89601
4652,90248
4653,218864
4654,441758
4655,332285
4656,291832
4657,292242
4658,342272
4659,379357
4660,104782
4661,99472
4662,121766
4663,384642
4664,369735
4665,379577
4666,365109
4667,337721
4668,411705
4669,393775
4670,351283
4671,381429
4672,106233
4673,438205
4674,449086
4675,398165
4676,384504
4677,119709
4678,352248
4679,403508
4680,355702
4681,436727
4682,356910
4683,424774
4684,373908
4685,437407
4686,103105
4687,377084
4688,388139
4689,135706
4690,184424
4691,372784
4692,362417
4693,380623
4694,382189
4695,382073
4696,356443
4697,384488
4698,400497
4699,381717
4700,418819
4701,374536
4702,436724
4703,275408
4704,415978
4705,380687
4706,365478
4707,106613
4708,108410
4709,101694
4710,167116
4711,367188
4712,325596
4713,407304
4714,455507
4715,376108
4716,382628
4717,120667
4718,436613
4719,299478
4720,396269
4721,361693
4722,122768
4723,416499
4724,410097
4725,99740
4726,330111
4727,327753
4728,399201
4729,408524
4730,395584
4731,403217
4732,368089
4733,405325
4734,382992
4735,417001
4736,436078
4737,90223
4738,104155
4739,193364
4740,379786
4741,446320
4742,412019
4743,98019
4744,150992
4745,368774
4746,290747
4747,377818
4748,406650
4749,418773
4750,367652
4751,397101
4752,430105
4753,326905
4754,348505
4755,381505
4756,427312
4757,443518
4758,246404
4759,380164
4760,317042
4761,378407
4762,89839
4763,396184
4764,361715
4765,98453
4766,101550
4767,375611
4768,405422
4769,367153
4770,421239
4771,347473
4772,112870
4773,89052
4774,374248
4775,91341
4776,403016
4777,361089
4778,355295
4779,401244
4780,402901
4781,434424
4782,407732
4783,387131
4784,388482
4785,462333
4786,425123
4787,377107
4788,399295
4789,428251
4790,404030
4791,318761
4792,429177
4793,356159
4794,385690
4795,400063
4796,436971
4797,419706
4798,421054
4799,348333
4800,402022
4801,103239
4802,350261
4803,399327
4804,430651
4805,404032
4806,408790
4807,121164
4808,399146
4809,380599
4810,388980
4811,379725
4812,385700
4813,403455
4814,339642
4815,378109
4816,406158
4817,366780
4818,375233
4819,445161
4820,363276
4821,95607
4822,312004
4823,373469
4824,454792
4825,424024
4826,402057
4827,367555
4828,424509
4829,318997
4830,378793
4831,92240
4832,417658
4833,99197
4834,377800
4835,388125
4836,350774
4837,363095
4838,367089
4839,417217
4840,369053
4841,472566
4842,388795
4843,368709
4844,395972
4845,433383
4846,418647
4847,421238
4848,338133
4849,389828
4850,432291
4851,406038
4852,443567
4853,338427
4854,373450
4855,371257
4856,386140
4857,436629
4858,384680
4859,432348
4860,387514
4861,382810
4862,342735
4863,420015
4864,105450
4865,118635
4866,365686
4867,267116
4868,418763
4869,371606
4870,368222
4871,419677
4872,430308
4873,433400
4874,365737
4875,87020
4876,398017
4877,381966
4878,414387
4879,416315
4880,435625
4881,478044
4882,330373
4883,271461
4884,358273
4885,294870
4886,406375
4887,401085
4888,385056
4889,422528
4890,387059
4891,411195
4892,400525
4893,443295
4894,426615
4895,375920
4896,379306
4897,416320
4898,384929
4899,436039
4900,445620
4901,363771
4902,360717
4903,397535
4904,356680
4905,285175
4906,202559
4907,365485
4908,382806
4909,473107
4910,417395
4911,90568
4912,392465
4913,284815
4914,419294
4915,408306
4916,395251
4917,407265
4918,398375
4919,452598
4920,369441
4921,267891
4922,402894
4923,413015
4924,384686
4925,327643
4926,205177
4927,91455
4928,444653
4929,451850
4930,175680
4931,116075
4932,267129
4933,402348
4934,402399
4935,444608
4936,338075
4937,428441
4938,284929
4939,383222
4940,450278
4941,456554
4942,375154
4943,385726
4944,408985
4945,443536
4946,401855
4947,433116
4948,140883
4949,99188
4950,89913
4951,412922
4952,423651
4953,425622
4954,274546
4955,448172
4956,240200
4957,164292
4958,412080
4959,416496
4960,423409
4961,383393
4962,417433
4963,421729
4964,396752
4965,411267
4966,451021
4967,114745
4968,414982
4969,437777
4970,421994
4971,325191
4972,478988
4973,383216
4974,92115
4975,429715
4976,381971
4977,408345
4978,435776
4979,420260
4980,455857
4981,401815
4982,449061
4983,473692
4984,349467
4985,380817
4986,397313
4987,466342
4988,404390
4989,455612
4990,763304
4991,370032
4992,397078
4993,454919
4994,424942
4995,450232
4996,125678
4997,104053
4998,412798
4999,427229
5000,491703
5001,438097
5002,402850
5003,475723
5004,88919
5005,366450
5006,441761
5007,477072
5008,384814
5009,434409
5010,454945
5011,427944
5012,419749
5013,454848
5014,468565
5015,429591
5016,110329
5017,113636
5018,116861
5019,209095
5020,268437
5021,113580
5022,454841
5023,393735
5024,112120
5025,108187
5026,436864
5027,446046
5028,436231
5029,425210
5030,443693
5031,331080
5032,427783
5033,441909
5034,437800
5035,263124
5036,451957
5037,462395
5038,441796
5039,430912
5040,393109
5041,383353
5042,393685
5043,402249
5044,493459
5045,422272
5046,466856
5047,439815
5048,437863
5049,490196
5050,386741
5051,379240
5052,436331
5053,420291
5054,404364
5055,424880
5056,312318
5057,453494
5058,362120
5059,424136
5060,377749
5061,440803
5062,420087
5063,404163
5064,443632
5065,405469
5066,384537
5067,465142
5068,448564
5069,434124
5070,317919
5071,449089
5072,475276
5073,430634
5074,464105
5075,429573
5076,398027
5077,327084
5078,364955
5079,409182
5080,382625
5081,376994
5082,452594
5083,438315
5084,417385
5085,419256
5086,317219
5087,413466
5088,343996
5089,404802
5090,91725
5091,425055
5092,409034
5093,410400
5094,466909
5095,396688
5096,457510
5097,410297
5098,389860
5099,458352
5100,383574
5101,463034
5102,424345
5103,452637
5104,465624
5105,437179
5106,422720
5107,489037
5108,497116
5109,101545
5110,469916
5111,92758
5112,475293
5113,459242
5114,428649
5115,372122
5116,216584
5117,239496
5118,426627
5119,101273
5120,455499
5121,478209
5122,105187
5123,456020
5124,383518
5125,348150
5126,101798
5127,468094
5128,478197
5129,443496
5130,422861
5131,449059
5132,330634
5133,93873
5134,449467
5135,430674
5136,432637
5137,369994
5138,126816
5139,459666
5140,492506
5141,430304
5142,415778
5143,399862
5144,385880
5145,376543
5146,417148
5147,457513
5148,415306
5149,477347
5150,469641
5151,420223
5152,430357
5153,455958
5154,396857
5155,454921
5156,455967
5157,429589
5158,421229
5159,479884
5160,430576
5161,774095
5162,402910
5163,448075
5164,414853
5165,91069
5166,462590
5167,383060
5168,479647
5169,452039
5170,433405
5171,468489
5172,428856
5173,111800
5174,410764
5175,472582
5176,433412
5177,384793
5178,418832
5179,106779
5180,443543
5181,436697
5182,486551
5183,462346
5184,445990
5185,417225
5186,423310
5187,473753
5188,451176
5189,436689
5190,431213
5191,446747
5192,450345
5193,414951
5194,446784
5195,460989
5196,464196
5197,417189
5198,427969
5199,475944
5200,434139
5201,427968
5202,423169
5203,387808
5204,486358
5205,414993
5206,120088
5207,387877
5208,380066
5209,430779
5210,421206
5211,405629
5212,110361
5213,415932
5214,410730
5215,382383
5216,799954
5217,376591
5218,472043
5219,454824
5220,493430
5221,405676
5222,435623
5223,110300
5224,443453
5225,815181
5226,406816
5227,400717
5228,462519
5229,384116
5230,407887
5231,420294
5232,424993
5233,427339
5234,439289
5235,436262
5236,433386
5237,483726
5238,419946
5239,420609
5240,430431
5241,448909
5242,426459
5243,499537
5244,404203
5245,814075
5246,805526
5247,455590
5248,478049
5249,367027
5250,206634
5251,482571
5252,418689
5253,434215
5254,417397
5255,473488
5256,431641
5257,475169
5258,489270
5259,437232
5260,853096
5261,296845
5262,457297
5263,424095
5264,396171
5265,452681
5266,385057
5267,411098
5268,104905
5269,488539
5270,401445
5271,811136
5272,433442
5273,470765
5274,457496
5275,486585
5276,381061
5277,366548
5278,454987
5279,308055
5280,790604
5281,499603
5282,457939
5283,347449
5284,448124
5285,433387
5286,490166
5287,330181
5288,460792
5289,365830
5290,393635
5291,762121
5292,480271
5293,454970
5294,450259
5295,488658
5296,479965
5297,413895
5298,449010
5299,479143
5300,422295
5301,443431
5302,91786
5303,446755
5304,758794
5305,343737
5306,443489
5307,831315
5308,478324
5309,463998
5310,783612
5311,460829
5312,90798
5313,464049
5314,465551
5315,398913
5316,109644
5317,452624
5318,428038
5319,498380
5320,454082
5321,308353
5322,763840
5323,462229
5324,775539
5325,482546
5326,344854
5327,323120
5328,468526
5329,489327
5330,382271
5331,772193
5332,426883
5333,455960
5334,783238
5335,395585
5336,415234
5337,373445
5338,90881
5339,468795
5340,398808
5341,822389
5342,473434
5343,473308
5344,846789
5345,418004
5346,395495
5347,475394
5348,397044
5349,799949
5350,425430
5351,490084
5352,367959
5353,477051
5354,380268
5355,441774
5356,382932
5357,428541
5358,377079
5359,469263
5360,423505
5361,482527
5362,396042
5363,469062
5364,118414
5365,450340
5366,425601
5367,259324
5368,401997
5369,778661
5370,758766
5371,481369
5372,499554
5373,462200
5374,375785
5375,449121
5376,432402
5377,461872
5378,435680
5379,94057
5380,425112
5381,424938
5382,320042
5383,112681
5384,173714
5385,435705
5386,443456
5387,301555
5388,454776
5389,418110
5390,264323
5391,92226
5392,94118
5393,443706
5394,425379
5395,106336
5396,496436
5397,486946
5398,420757
5399,344864
5400,482629
5401,416449
5402,475937
5403,477095
5404,768212
5405,416508
5406,458367
5407,433416
5408,770772
5409,465670
5410,477071
5411,455760
5412,490204
5413,475355
5414,822854
5415,800069
5416,382765
5417,483578
5418,417614
5419,428446
5420,427470
5421,445934
5422,422774
5423,462322
5424,444682
5425,476995
5426,396555
5427,419434
5428,479537
5429,448134
5430,424908
5431,462338
5432,455957
5433,457433
5434,486822
5435,446013
5436,455326
5437,492481
5438,376196
5439,780595
5440,460812
5441,105242
5442,445946
5443,488120
5444,488085
5445,452702
5446,103793
5447,419843
5448,427089
5449,453451
5450,419420
5451,435670
5452,772178
5453,443473
5454,413300
5455,338216
5456,329737
5457,856008
5458,95583
5459,756729
5460,469897
5461,458364
5462,472268
5463,471030
5464,88678
5465,480025
5466,491747
5467,478311
5468,427327
5469,463854
5470,791304
5471,800003
5472,762111
5473,129871
5474,413267
5475,907657
5476,449088
5477,470705
5478,780571
5479,389328
5480,441007
5481,455596
5482,412915
5483,444628
5484,874423
5485,494222
5486,411061
5487,455362
5488,499455
5489,460740
5490,496806
5491,466399
5492,450843
5493,299937
5494,472259
5495,498353
5496,842929
5497,423294
5498,486576
5499,479500
5500,457572
5501,484113
5502,487092
5503,1028528
5504,462504
5505,473709
5506,407998
5507,989000
5508,88693
5509,490822
5510,105508
5511,473360
5512,430484
5513,446055
5514,386032
5515,829459
5516,450385
5517,795368
5518,337978
5519,762114
5520,765447
5521,413099
5522,418279
5523,374563
5524,373889
5525,762107
5526,89572
5527,446687
5528,432289
5529,469689
5530,832903
5531,445922
5532,772157
5533,443455
5534,90315
5535,342882
5536,796314
5537,457308
5538,787475
5539,486655
5540,785077
5541,461703
5542,462538
5543,897361
5544,481141
5545,467110
5546,423977
5547,458522
5548,440963
5549,804452
5550,796375
5551,456630
5552,829482
5553,488508
5554,808331
5555,796368
5556,434292
5557,760187
5558,432325
5559,416185
5560,796335
5561,293564
5562,103595
5563,462396
5564,459880
5565,424823
5566,815244
5567,431197
5568,486051
5569,477078
5570,863037
5571,462244
5572,427392
5573,499556
5574,489237
5575,473700
5576,373883
5577,804461
5578,841044
5579,923752
5580,804540
5581,437857
5582,784972
5583,445935
5584,810988
5585,484111
5586,1077258
5587,381849
5588,465602
5589,811106
5590,346952
5591,116441
5592,401420
5593,783233
5594,800022
5595,1093842
5596,454931
5597,912593
5598,427528
5599,476964
5600,478134
5601,466839
5602,465436
5603,469184
5604,455782
5605,765443
5606,283503
5607,492499
5608,925248
5609,483812
5610,452643
5611,770806
5612,480269
5613,409799
5614,473188
5615,432021
5616,419984
5617,452625
5618,758758
5619,492956
5620,800027
5621,486640
5622,484562
5623,408839
5624,480242
5625,838221
5626,498399
5627,414055
5628,465538
5629,857265
5630,805564
5631,389722
5632,804522
5633,469623
5634,831884
5635,452623
5636,790804
5637,758798
5638,486572
5639,466664
5640,443680
5641,360323
5642,758732
5643,446298
5644,762110
5645,464061
5646,449018
5647,808417
5648,421082
5649,866437
5650,765451
5651,758771
5652,454864
5653,494834
5654,391229
5655,961117
5656,779982
5657,906108
5658,890870
5659,780534
5660,912583
5661,446752
5662,912592
5663,94641
5664,388182
5665,415965
5666,780583
5667,357585
5668,765429
5669,389790
5670,292963
5671,477348
5672,799934
5673,496328
5674,790706
5675,426931
5676,756683
5677,891527
5678,486583
5679,442933
5680,457419
5681,484740
5682,405336
5683,283337
5684,910873
5685,113264
5686,822849
5687,878695
5688,780608
5689,488478
5690,995829
5691,884328
5692,461770
5693,465494
5694,937375
5695,804516
5696,1024943
5697,211933
5698,385752
5699,480249
5700,952640
5701,471711
5702,757361
5703,368794
5704,103805
5705,775529
5706,804555
5707,467406
5708,762117
5709,765120
5710,411269
5711,141716
5712,396190
5713,775438
5714,758784
5715,937237
5716,912580
5717,847817
5718,1029172
5719,825232
5720,419887
5721,424789
5722,810823
5723,479289
5724,443527
5725,101595
5726,473356
5727,477139
5728,478829
5729,759612
5730,460721
5731,408236
5732,465234
5733,469494
5734,472062
5735,758730
5736,841046
5737,450972
5738,102789
5739,427309
5740,490579
5741,760329
5742,991178
5743,431308
5744,841032
5745,988595
5746,893356
5747,795493
5748,1038988
5749,259822
5750,460780
5751,780516
5752,1060277
5753,951216
5754,399095
5755,896798
5756,422401
5757,887719
5758,857295
5759,848542
5760,760311
5761,837803
5762,479968
5763,486578
5764,880578
5765,1073498
5766,406759
5767,489282
5768,785007
5769,780607
5770,411477
5771,480251
5772,780536
5773,106579
5774,318590
5775,901507
5776,800099
5777,484877
5778,780622
5779,494652
5780,770752
5781,780486
5782,892375
5783,460766
5784,489099
5785,807054
5786,832266
5787,485851
5788,872224
5789,443274
5790,416236
5791,1023481
5792,449994
5793,1001562
5794,467200
5795,839980
5796,425413
5797,1097256
5798,854678
5799,772168
5800,463027
5801,997047
5802,443649
5803,200465
5804,483607
5805,451079
5806,808279
5807,416044
5808,912599
5809,811138
5810,475998
5811,848557
5812,472160
5813,905979
5814,462023
5815,1166827
5816,902272
5817,455805
5818,1094594
5819,486674
5820,420740
5821,107953
5822,970468
5823,453548
5824,804505
5825,89537
5826,468569
5827,914382
5828,468442
5829,814130
5830,1023111
5831,817538
5832,499570
5833,395119
5834,481797
5835,478087
5836,858479
5837,473074
5838,827521
5839,379865
5840,91757
5841,388556
5842,489281
5843,893382
5844,416675
5845,995061
5846,758053
5847,903627
5848,410377
5849,963794
5850,1097239
5851,800039
5852,497972
5853,426592
5854,421073
5855,857191
5856,481536
5857,875113
5858,811080
5859,857376
5860,348853
5861,488988
5862,865556
5863,963208
5864,815178
5865,437954
5866,1045670
5867,815241
5868,892899
5869,845955
5870,470732
5871,845046
5872,1111833
5873,419449
5874,425326
5875,800240
5876,871426
5877,412637
5878,417871
5879,1091617
5880,926129
5881,371746
5882,866439
5883,1012804
5884,475984
5885,497323
5886,936501
5887,826711
5888,460791
5889,942903
5890,454084
5891,790623
5892,802948
5893,1033643
5894,795439
5895,482463
5896,499448
5897,827517
5898,473389
5899,942384
5900,884224
5901,830558
5902,1112115
5903,367882
5904,762104
5905,469099
5906,479916
5907,841119
5908,488604
5909,482599
5910,427998
5911,1000774
5912,482606
5913,379976
5914,1151309
5915,490076
5916,441773
5917,939681
5918,1000771
5919,812243
5920,424600
5921,960144
5922,803057
5923,829098
5924,758786
5925,89847
5926,460745
5927,464907
5928,1078188
5929,116118
5930,1037033
5931,491162
5932,415856
5933,949731
5934,800080
5935,923600
5936,889588
5937,910970
5938,493464
5939,448157
5940,433350
5941,304808
5942,425061
5943,940585
5944,479547
5945,997088
5946,964587
5947,889652
5948,1054485
5949,99053
5950,378244
5951,447854
5952,889134
5953,846308
5954,479468
5955,1082886
5956,1114277
5957,888693
5958,1093824
5959,487928
5960,896866
5961,960890
5962,911010
5963,1157705
5964,405496
5965,870211
5966,795421
5967,909388
5968,816545
5969,829193
5970,985025
5971,386038
5972,479528
5973,451966
5974,822858
5975,879843
5976,373051
5977,765476
5978,470679
5979,472071
5980,492486
5981,462295
5982,758742
5983,444672
5984,422783
5985,800241
5986,482603
5987,913958
5988,929629
5989,409459
5990,120617
5991,865957
5992,844768
5993,952682
5994,472205
5995,1117385
5996,838283
5997,412536
5998,443701
5999,486259
6000,1155592
6001,240684
6002,473514
6003,964539
6004,168972
6005,801526
6006,819714
6007,859163
6008,1027862
6009,805570
6010,978759
6011,493450
6012,914797
6013,497465
6014,1117563
6015,142371
6016,783608
6017,177507
6018,910936
6019,1018785
6020,411475
6021,974554
6022,469640
6023,414426
6024,810900
6025,942385
6026,962711
6027,1185834
6028,1029120
6029,490181
6030,1104733
6031,452608
6032,852713
6033,1031969
6034,790686
6035,486321
6036,889671
6037,218505
6038,906665
6039,425308
6040,827782
6041,445965
6042,1172206
6043,887883
6044,1213644
6045,364970
6046,988047
6047,844671
6048,1149405
6049,430770
6050,98672
6051,392878
6052,831887
6053,472027
6054,1068641
6055,814022
6056,1087458
6057,492619
6058,457275
6059,1034331
6060,947802
6061,995039
6062,454976
6063,459102
6064,353324
6065,870122
6066,899128
6067,870204
6068,219224
6069,800308
6070,1046997
6071,1059786
6072,455538
6073,425458
6074,956038
6075,981227
6076,1029234
6077,972883
6078,809504
6079,864761
6080,913951
6081,439533
6082,279077
6083,1084950
6084,758774
6085,970411
6086,841027
6087,467197
6088,1007028
6089,1175491
6090,1046163
6091,383028
6092,416212
6093,1054588
6094,1190617
6095,90182
6096,963743
6097,1142798
6098,1082868
6099,1031254
6100,482572
6101,426462
6102,469903
6103,280453
6104,871427
6105,1032755
6106,962726
6107,1054486
6108,910812
6109,409572
6110,479952
6111,1101026
6112,861689
6113,824747
6114,898367
6115,1010048
6116,830515
6117,1042499
6118,430922
6119,976060
6120,1124394
6121,456340
6122,1130988
6123,99733
6124,128996
6125,772181
6126,1055366
6127,387736
6128,1132626
6129,101628
6130,1135985
6131,1111948
6132,887971
6133,851577
6134,1014775
6135,491109
6136,363240
6137,89026
6138,92891
6139,1031280
6140,1016164
6141,118840
6142,455824
6143,397892
6144,1013753
6145,1099212
6146,1172571
6147,1129442
6148,369436
6149,409345
6150,1129423
6151,465502
6152,233044
6153,986233
6154,1042877
6155,450314
6156,101988
6157,1037218
6158,897387
6159,828154
6160,1118511
6161,107065
6162,970416
6163,892255
6164,374569
6165,844760
6166,1135968
6167,1151915
6168,918927
6169,1205489
6170,870111
6171,976051
6172,361500
6173,814314
6174,95871
6175,1125849
6176,955298
6177,421715
6178,1068680
6179,985699
6180,1029134
6181,1003116
6182,449040
6183,1183733
6184,902270
6185,953318
6186,996979
6187,960731
6188,1024715
6189,959337
6190,212579
6191,94754
6192,926762
6193,976247
6194,483756
6195,1152758
6196,1024255
6197,1034303
6198,1332128
6199,822832
6200,1180333
6201,498360
6202,816539
6203,462485
6204,101326
6205,1152850
6206,1107365
6207,1046947
6208,1220719
6209,89060
6210,97534
6211,238552
6212,449487
6213,420238
6214,901476
6215,447166
6216,1179891
6217,92732
6218,850253
6219,1135493
6220,350002
6221,834001
6222,494238
6223,844761
6224,1305871
6225,818165
6226,105251
6227,110982
6228,118852
6229,464041
6230,1114740
6231,472198
6232,1139668
6233,988849
6234,822868
6235,963194
6236,815245
6237,106188
6238,1020055
6239,462465
6240,1092082
6241,393329
6242,200299
6243,1053859
6244,113421
6245,1020530
6246,115398
6247,327597
6248,1183252
6249,844666
6250,92074
6251,961728
6252,465580
6253,963178
6254,1103275
6255,1001508
6256,1079444
6257,1054487
6258,785006
6259,240425
6260,492931
6261,961108
6262,1265998
6263,412596
6264,275434
6265,90192
6266,1019454
6267,489235
6268,991167
6269,1201167
6270,1213019
6271,1194271
6272,208629
6273,1116186
6274,1014801
6275,1237838
6276,891592
6277,910934
6278,1142800
6279,1176740
6280,1023490
6281,869994
6282,758746
6283,1214983
6284,838232
6285,479044
6286,400426
6287,1200060
6288,493424
6289,102802
6290,1227926
6291,431114
6292,465430
6293,93811
6294,489018
6295,1155056
6296,432318
6297,926063
6298,492044
6299,1135487
6300,448011
6301,990413
6302,862846
6303,1287845
6304,416243
6305,368296
6306,1103984
6307,1124039
6308,465375
6309,1385824
6310,892782
6311,493402
6312,1172203
6313,943326
6314,765432
6315,490086
6316,498329
6317,494277
6318,1073241
6319,1085507
6320,1157605
6321,1197628
6322,1091722
6323,475380
6324,418586
6325,1093908
6326,865297
6327,1234541
6328,1173745
6329,981072
6330,1098327
6331,787505
6332,435653
6333,127626
6334,94075
6335,833960
6336,1226774
6337,1249171
6338,1133991
6339,1131729
6340,180443
6341,974661
6342,471834
6343,361748
6344,473705
6345,395461
6346,1226271
6347,1121931
6348,1182345
6349,1241195
6350,962736
6351,462441
6352,865554
6353,458525
6354,1103982
6355,1127715
6356,796366
6357,210094
6358,363780
6359,460810
6360,1117667
6361,448179
6362,393597
6363,278736
6364,880648
6365,924129
6366,808151
6367,787470
6368,1049400
6369,1032819
6370,489049
6371,810945
6372,967945
6373,984200
6374,1082853
6375,438488
6376,1078912
6377,476991
6378,977648
6379,1020885
6380,844286
6381,1156173
6382,990404
6383,449471
6384,821642
6385,844708
6386,1127180
6387,1049413
6388,808244
6389,1153706
6390,1138489
6391,1083456
6392,120376
6393,1276107
6394,1314280
6395,910905
6396,1119646
6397,443559
6398,870984
6399,479760
6400,1230448
6401,415679
6402,106827
6403,870195
6404,479162
6405,1095174
6406,456165
6407,457400
6408,1059905
6409,1145446
6410,1122599
6411,780567
6412,1111422
6413,1152397
6414,108596
6415,102045
6416,1277737
6417,1041829
6418,492487
6419,1045778
6420,962774
6421,100152
6422,1032821
6423,1389762
6424,887912
6425,910847
6426,1135092
6427,772251
6428,1055369
6429,1014762
6430,102178
6431,436854
6432,1034325
6433,1178663
6434,821640
6435,1152836
6436,1080016
6437,1131748
6438,1340123
6439,285627
6440,489244
6441,1078588
6442,475298
6443,354690
6444,1295071
6445,1015971
6446,1146438
6447,972558
6448,893402
6449,110490
6450,1361558
6451,944101
6452,417741
6453,470055
6454,404254
6455,89937
6456,1054606
6457,1334537
6458,829297
6459,938341
6460,1194238
6461,833557
6462,101660
6463,1179258
6464,1104806
6465,1148204
6466,948547
6467,1142988
6468,95302
6469,844479
6470,971209
6471,433963
6472,837796
6473,315459
6474,775552
6475,1136608
6476,1135503
6477,1198138
6478,1075417
6479,1114677
6480,1046173
6481,1048171
6482,1127877
6483,1160368
6484,93974
6485,1119191
6486,172348
6487,90185
6488,235376
6489,1029235
6490,1037156
6491,819953
6492,1117666
6493,848281
6494,806165
6495,1092633
6496,1185836
6497,1122836
6498,1176251
6499,452694
6500,1104835
6501,105790
6502,830570
6503,1151922
6504,976222
6505,96908
6506,1286800
6507,493420
6508,1047494
6509,1032815
6510,1331064
6511,1045655
6512,436339
6513,1082601
6514,964185
6515,1074929
6516,1172570
6517,481273
6518,332136
6519,396707
6520,1185837
6521,1229360
6522,790590
6523,1204979
6524,1142433
6525,1095442
6526,865559
6527,105643
6528,1196112
6529,808232
6530,436364
6531,1127896
6532,117201
6533,116607
6534,1311067
6535,472033
6536,1300853
6537,910554
6538,352524
6539,1384590
6540,1000764
6541,1188729
6542,475860
6543,115487
6544,382301
6545,790665
6546,1234548
6547,1323925
6548,1176244
6549,1230164
6550,1228933
6551,1131734
6552,1130080
6553,1190858
6554,1225822
6555,1034032
6556,844471
6557,1385912
6558,1286537
6559,1339268
6560,899106
6561,810784
6562,337636
6563,354623
6564,1179904
6565,996966
6566,1153690
6567,1262981
6568,1232207
6569,1084972
6570,1313104
6571,1019452
6572,1174730
6573,1071804
6574,985058
6575,1220213
6576,419724
6577,862856
6578,907676
6579,1172233
6580,1058017
6581,1286798
6582,986263
6583,1097013
6584,1156398
6585,1016075
6586,1331025
6587,102638
6588,1018818
6589,1038971
